401, 27.12
402, 27.12
403, 27.06
404, 27.06
405, 27.00
406, 27.00
407, 26.94
408, 26.87
409, 26.87
410, 26.87
411, 26.81
412, 26.81
413, 26.75
414, 26.75
415, 26.75
416, 26.69
417, 26.69
418, 26.62
419, 26.62
420, 26.56
421, 26.56
422, 26.56
423, 26.50
424, 26.50
425, 26.44
426, 26.44
427, 26.37
428, 26.37
429, 26.37
430, 26.31
431, 26.31
432, 26.25
433, 26.25
434, 26.25
435, 26.19
436, 26.19
437, 26.12
438, 26.12
439, 26.06
440, 26.06
441, 26.06
442, 26.00
443, 26.00
444, 26.00
445, 25.94
446, 25.94
447, 25.94
448, 25.87
449, 25.87
450, 25.81
451, 25.81
452, 25.81
453, 25.75
454, 25.75
455, 25.69
456, 25.69
457, 25.62
458, 25.62
459, 25.62
460, 25.56
461, 25.56
462, 25.56
463, 25.56
464, 25.50
465, 25.50
466, 25.50
467, 25.44
468, 25.44
469, 25.37
470, 25.37
471, 25.37
472, 25.31
473, 25.31
474, 25.25
475, 25.25
476, 25.25
477, 25.25
478, 25.19
479, 25.19
480, 25.12
481, 25.19
482, 25.12
483, 25.12
484, 25.06
485, 25.06
486, 25.06
487, 25.00
488, 25.00
489, 24.94
490, 25.00
491, 24.94
492, 24.94
493, 24.87
494, 24.87
495, 24.87
496, 24.81
497, 24.81
498, 24.81
499, 24.75
500, 24.75
501, 24.75
502, 24.75
503, 24.69
504, 24.69
505, 24.69
506, 24.62
507, 24.62
508, 24.62
509, 24.56
510, 24.56
511, 24.56
512, 24.50
513, 24.50
514, 24.50
515, 24.50
516, 24.44
517, 24.44
518, 24.37
519, 24.37
520, 24.37
521, 24.37
522, 24.37
523, 24.37
524, 24.31
525, 24.31
526, 24.31
527, 24.25
528, 24.25
529, 24.25
530, 24.25
531, 24.19
532, 24.19
533, 24.19
534, 24.19
535, 24.12
536, 24.12
537, 24.06
538, 24.06
539, 24.06
540, 24.06
541, 24.00
542, 24.00
543, 24.00
544, 24.00
545, 24.00
546, 23.94
547, 23.94
548, 23.94
549, 23.94
550, 23.94
551, 23.87
552, 23.87
553, 23.81
554, 23.81
555, 23.81
556, 23.81
557, 23.75
558, 23.75
559, 23.75
560, 23.69
561, 23.75
562, 23.75
563, 23.69
564, 23.69
565, 23.69
566, 23.62
567, 23.62
568, 23.62
