380, 1.19
381, 1.19
382, 1.19
383, 1.19
384, 1.19
385, 1.19
386, 1.19
387, 1.19
388, 1.19
389, 1.19
390, 1.19
391, 1.19
392, 1.19
393, 1.19
394, 1.19
395, 1.19
396, 1.19
397, 1.19
398, 1.19
399, 1.25
400, 1.25
401, 1.25
402, 1.25
403, 1.25
404, 1.25
405, 1.25
406, 1.25
407, 1.25
408, 1.25
409, 1.25
410, 1.25
411, 1.25
412, 1.25
413, 1.25
414, 1.25
415, 1.25
416, 1.25
417, 1.25
418, 1.25
419, 1.25
420, 1.25
421, 1.25
422, 1.25
423, 1.25
424, 1.31
425, 1.25
426, 1.31
427, 1.25
428, 1.31
429, 1.31
430, 1.31
431, 1.31
432, 1.31
433, 1.31
434, 1.31
435, 1.31
436, 1.31
437, 1.31
438, 1.31
439, 1.37
440, 1.31
441, 1.31
442, 1.31
443, 1.31
444, 1.37
445, 1.37
446, 1.37
447, 1.37
448, 1.37
449, 1.37
450, 1.37
451, 1.37
452, 1.37
453, 1.37
454, 1.37
455, 1.37
456, 1.37
457, 1.37
458, 1.44
459, 1.44
460, 1.44
461, 1.44
462, 1.44
463, 1.44
464, 1.44
465, 1.44
466, 1.44
467, 1.44
468, 1.44
469, 1.44
470, 1.44
471, 1.44
472, 1.50
473, 1.50
474, 1.50
475, 1.44
476, 1.44
477, 1.50
478, 1.50
479, 1.50
480, 1.50
481, 1.50
482, 1.50
483, 1.50
484, 1.50
485, 1.50
486, 1.50
487, 1.50
488, 1.50
489, 1.50
490, 1.50
491, 1.56
492, 1.50
493, 1.56
494, 1.56
495, 1.56
496, 1.56
497, 1.56
498, 1.56
499, 1.56
500, 1.56
501, 1.56
502, 1.56
503, 1.63
504, 1.56
505, 1.63
506, 1.63
507, 1.56
508, 1.63
509, 1.63
510, 1.63
511, 1.63
512, 1.63
513, 1.63
514, 1.56
515, 1.63
516, 1.63
517, 1.63
518, 1.63
519, 1.69
520, 1.63
521, 1.63
522, 1.69
523, 1.69
524, 1.69
525, 1.69
526, 1.69
527, 1.69
528, 1.69
529, 1.75
530, 1.69
531, 1.69
532, 1.75
533, 1.75
534, 1.75
535, 1.75
536, 1.75
537, 1.75
538, 1.75
539, 1.75
540, 1.75
541, 1.75
542, 1.75
543, 1.81
544, 1.75
545, 1.75
546, 1.81
547, 1.81
548, 1.81
549, 1.75
550, 1.81
551, 1.81
552, 1.81
553, 1.81
554, 1.81
555, 1.81
556, 1.81
557, 1.81
558, 1.81
559, 1.88
560, 1.81
561, 1.81
562, 1.81
563, 1.88
564, 1.88
565, 1.88
566, 1.88
567, 1.88
568, 1.88
569, 1.88
570, 1.88
571, 1.94
572, 1.88
573, 1.94
574, 1.88
575, 1.94
576, 1.94
577, 1.94
578, 1.88
579, 1.94
580, 1.94
581, 1.94
582, 1.94
583, 1.94
584, 1.94
585, 1.94
586, 1.94
587, 1.94
588, 1.94
589, 2.00
590, 2.00
591, 2.00
592, 2.00
593, 2.00
594, 2.00
595, 2.00
596, 2.00
597, 2.00
598, 2.00
599, 2.00
600, 2.00
601, 2.00
602, 2.06
603, 2.06
604, 2.06
605, 2.06
606, 2.06
607, 2.06
608, 2.06
609, 2.06
610, 2.06
611, 2.06
612, 2.06
613, 2.13
614, 2.06
615, 2.13
616, 2.06
617, 2.13
618, 2.13
619, 2.06
620, 2.06
621, 2.13
622, 2.13
623, 2.13
624, 2.13
625, 2.13
626, 2.13
627, 2.13
628, 2.19
629, 2.19
630, 2.19
631, 2.13
632, 2.19
633, 2.19
634, 2.19
635, 2.19
636, 2.19
637, 2.19
638, 2.19
639, 2.19
640, 2.19
641, 2.25
642, 2.25
643, 2.25
644, 2.25
645, 2.25
646, 2.25
647, 2.25
648, 2.25
649, 2.25
650, 2.25
651, 2.31
652, 2.31
653, 2.31
654, 2.31
655, 2.31
656, 2.31
657, 2.31
658, 2.31
659, 2.31
660, 2.31
661, 2.38
662, 2.31
663, 2.38
664, 2.38
665, 2.38
666, 2.38
667, 2.38
668, 2.38
669, 2.38
670, 2.38
671, 2.38
672, 2.38
673, 2.38
674, 2.44
675, 2.38
676, 2.44
677, 2.38
678, 2.44
679, 2.44
680, 2.44
681, 2.44
682, 2.44
683, 2.44
684, 2.44
685, 2.50
686, 2.50
687, 2.50
688, 2.50
689, 2.50
690, 2.50
691, 2.50
692, 2.50
693, 2.50
694, 2.50
695, 2.50
696, 2.56
697, 2.56
698, 2.50
699, 2.56
700, 2.56
701, 2.56
702, 2.56
703, 2.56
704, 2.56
705, 2.56
706, 2.56
707, 2.63
708, 2.63
709, 2.63
710, 2.63
711, 2.63
712, 2.63
713, 2.63
714, 2.63
715, 2.63
716, 2.69
717, 2.63
718, 2.69
719, 2.63
720, 2.69
721, 2.63
722, 2.69
723, 2.69
724, 2.69
725, 2.69
726, 2.69
727, 2.69
728, 2.75
729, 2.69
730, 2.75
731, 2.75
732, 2.75
733, 2.75
734, 2.75
735, 2.75
736, 2.75
737, 2.75
738, 2.81
739, 2.81
740, 2.81
741, 2.81
742, 2.81
743, 2.81
744, 2.81
745, 2.81
746, 2.88
747, 2.88
748, 2.88
749, 2.88
750, 2.88
751, 2.88
752, 2.88
753, 2.94
754, 2.94
755, 2.94
756, 2.94
757, 2.94
758, 2.94
759, 2.94
760, 3.00
761, 3.00
762, 3.00
763, 3.00
764, 3.00
765, 3.00
766, 3.06
767, 3.06
768, 3.06
769, 3.06
770, 3.06
771, 3.06
772, 3.06
773, 3.06
774, 3.13
775, 3.13
776, 3.13
777, 3.19
778, 3.19
779, 3.19
780, 3.19
781, 3.19
782, 3.19
783, 3.25
784, 3.25
785, 3.25
786, 3.25
787, 3.25
788, 3.25
789, 3.31
790, 3.31
791, 3.31
792, 3.31
793, 3.38
794, 3.31
795, 3.38
796, 3.38
797, 3.44
798, 3.44
799, 3.44
800, 3.44
801, 3.44
802, 3.44
803, 3.44
804, 3.44
805, 3.50
806, 3.50
807, 3.50
808, 3.50
809, 3.50
810, 3.56
811, 3.56
812, 3.56
813, 3.56
814, 3.56
815, 3.63
816, 3.63
817, 3.63
818, 3.63
819, 3.63
820, 3.69
821, 3.69
822, 3.69
823, 3.69
824, 3.69
825, 3.69
826, 3.75
827, 3.69
828, 3.75
829, 3.75
830, 3.75
831, 3.81
832, 3.81
833, 3.81
834, 3.81
835, 3.81
836, 3.81
837, 3.81
838, 3.88
839, 3.88
840, 3.88
841, 3.88
842, 3.94
843, 3.94
844, 3.94
845, 4.00
846, 4.00
847, 4.00
848, 4.00
849, 4.00
850, 4.06
851, 4.00
852, 4.06
853, 4.06
854, 4.06
855, 4.13
856, 4.13
857, 4.13
858, 4.13
859, 4.13
860, 4.19
861, 4.19
862, 4.19
863, 4.19
864, 4.25
865, 4.25
866, 4.25
867, 4.25
868, 4.25
869, 4.25
870, 4.31
871, 4.38
872, 4.38
873, 4.38
874, 4.38
875, 4.44
876, 4.38
877, 4.44
878, 4.44
879, 4.44
880, 4.50
881, 4.50
882, 4.50
883, 4.56
884, 4.56
885, 4.56
886, 4.56
887, 4.56
888, 4.63
889, 4.63
890, 4.63
891, 4.63
892, 4.69
893, 4.69
894, 4.69
895, 4.75
896, 4.75
897, 4.75
898, 4.75
899, 4.75
900, 4.81
901, 4.81
902, 4.81
903, 4.88
904, 4.88
905, 4.88
906, 4.94
907, 4.88
908, 4.94
909, 4.94
910, 5.00
911, 5.00
912, 5.00
913, 5.06
914, 5.06
915, 5.06
916, 5.06
917, 5.13
918, 5.13
919, 5.13
920, 5.19
921, 5.19
922, 5.19
923, 5.19
924, 5.19
925, 5.25
926, 5.25
927, 5.25
928, 5.31
929, 5.31
930, 5.38
931, 5.31
932, 5.38
933, 5.44
934, 5.44
935, 5.44
936, 5.44
937, 5.50
938, 5.50
939, 5.50
940, 5.50
941, 5.50
942, 5.56
943, 5.56
944, 5.63
945, 5.63
946, 5.69
947, 5.63
948, 5.69
949, 5.69
950, 5.69
951, 5.69
952, 5.75
953, 5.75
954, 5.81
955, 5.81
956, 5.81
957, 5.81
958, 5.88
959, 5.88
960, 5.88
961, 5.94
962, 5.94
963, 5.94
964, 6.00
965, 6.00
966, 6.00
967, 6.06
968, 6.06
969, 6.06
970, 6.06
971, 6.06
972, 6.13
973, 6.13
974, 6.13
975, 6.19
976, 6.19
977, 6.19
978, 6.25
979, 6.25
980, 6.25
981, 6.25
982, 6.31
983, 6.31
984, 6.38
985, 6.38
986, 6.38
987, 6.38
988, 6.44
989, 6.44
990, 6.50
991, 6.50
992, 6.50
993, 6.56
994, 6.56
995, 6.56
996, 6.56
997, 6.63
998, 6.63
999, 6.63
1000, 6.69
1001, 6.69
1002, 6.69
1003, 6.69
1004, 6.75
1005, 6.75
1006, 6.75
1007, 6.81
1008, 6.81
1009, 6.81
1010, 6.81
1011, 6.88
1012, 6.88
1013, 6.88
1014, 6.94
1015, 6.94
1016, 7.00
1017, 7.00
1018, 7.00
1019, 7.00
1020, 7.06
1021, 7.06
1022, 7.06
1023, 7.13
1024, 7.13
1025, 7.13
1026, 7.19
1027, 7.13
1028, 7.19
1029, 7.25
1030, 7.25
1031, 7.25
1032, 7.25
1033, 7.25
1034, 7.31
1035, 7.31
1036, 7.38
1037, 7.38
1038, 7.38
1039, 7.38
1040, 7.44
1041, 7.44
1042, 7.44
1043, 7.50
1044, 7.44
1045, 7.50
1046, 7.50
1047, 7.56
1048, 7.56
1049, 7.56
1050, 7.63
1051, 7.63
1052, 7.63
1053, 7.69
1054, 7.69
1055, 7.69
1056, 7.69
1057, 7.75
1058, 7.75
1059, 7.75
1060, 7.81
1061, 7.81
1062, 7.81
1063, 7.81
1064, 7.88
1065, 7.88
1066, 7.88
1067, 7.94
1068, 7.94
1069, 7.94
1070, 7.94
1071, 8.00
1072, 8.00
1073, 8.06
1074, 8.06
1075, 8.06
1076, 8.06
1077, 8.13
1078, 8.13
1079, 8.13
1080, 8.13
1081, 8.13
1082, 8.19
1083, 8.19
1084, 8.25
1085, 8.25
1086, 8.25
1087, 8.25
1088, 8.31
1089, 8.31
1090, 8.31
1091, 8.31
1092, 8.38
1093, 8.38
1094, 8.38
1095, 8.44
1096, 8.44
1097, 8.50
1098, 8.50
1099, 8.50
1100, 8.50
1101, 8.56
1102, 8.56
1103, 8.56
1104, 8.56
1105, 8.63
1106, 8.56
1107, 8.63
1108, 8.63
1109, 8.63
1110, 8.69
1111, 8.69
1112, 8.69
1113, 8.75
1114, 8.75
1115, 8.81
1116, 8.81
1117, 8.81
1118, 8.81
1119, 8.81
1120, 8.88
1121, 8.88
1122, 8.88
1123, 8.94
1124, 8.94
1125, 8.94
1126, 9.00
1127, 9.00
1128, 9.00
1129, 9.00
1130, 9.00
1131, 9.06
1132, 9.06
1133, 9.06
1134, 9.06
1135, 9.13
1136, 9.13
1137, 9.13
1138, 9.13
1139, 9.19
1140, 9.25
1141, 9.19
1142, 9.25
1143, 9.25
1144, 9.25
1145, 9.31
1146, 9.31
1147, 9.31
1148, 9.31
1149, 9.38
1150, 9.38
1151, 9.38
1152, 9.44
1153, 9.44
1154, 9.44
1155, 9.50
1156, 9.50
1157, 9.50
1158, 9.50
1159, 9.56
1160, 9.56
1161, 9.56
1162, 9.63
1163, 9.56
1164, 9.63
1165, 9.63
1166, 9.69
1167, 9.69
1168, 9.69
1169, 9.69
1170, 9.75
1171, 9.69
1172, 9.75
1173, 9.75
1174, 9.81
1175, 9.81
1176, 9.81
1177, 9.81
1178, 9.88
1179, 9.88
1180, 9.88
1181, 9.94
1182, 9.88
1183, 9.94
1184, 9.94
1185, 9.94
1186, 10.00
1187, 10.00
1188, 10.00
1189, 10.06
1190, 10.06
1191, 10.06
1192, 10.06
1193, 10.06
1194, 10.13
1195, 10.13
1196, 10.13
1197, 10.19
1198, 10.19
1199, 10.19
1200, 10.19
1201, 10.25
1202, 10.25
1203, 10.25
1204, 10.25
1205, 10.31
1206, 10.31
1207, 10.38
1208, 10.38
1209, 10.38
1210, 10.38
1211, 10.38
1212, 10.44
1213, 10.44
1214, 10.50
1215, 10.44
1216, 10.50
1217, 10.50
1218, 10.50
1219, 10.50
1220, 10.56
1221, 10.56
1222, 10.63
1223, 10.56
1224, 10.63
1225, 10.63
1226, 10.69
1227, 10.69
1228, 10.69
1229, 10.69
1230, 10.69
1231, 10.69
1232, 10.75
1233, 10.75
1234, 10.75
1235, 10.81
1236, 10.81
1237, 10.88
1238, 10.81
1239, 10.88
1240, 10.88
1241, 10.88
1242, 10.94
1243, 10.94
1244, 10.94
1245, 11.00
1246, 11.00
1247, 11.00
1248, 11.00
1249, 11.00
1250, 11.06
1251, 11.06
1252, 11.06
1253, 11.06
1254, 11.13
1255, 11.13
1256, 11.19
1257, 11.13
1258, 11.19
1259, 11.19
1260, 11.19
1261, 11.25
1262, 11.25
1263, 11.31
1264, 11.25
1265, 11.31
1266, 11.31
1267, 11.31
1268, 11.38
1269, 11.38
1270, 11.38
1271, 11.38
1272, 11.44
1273, 11.44
1274, 11.50
1275, 11.44
1276, 11.50
1277, 11.50
1278, 11.50
1279, 11.56
1280, 11.56
1281, 11.56
1282, 11.63
1283, 11.63
1284, 11.63
1285, 11.63
1286, 11.63
1287, 11.69
1288, 11.69
1289, 11.69
1290, 11.75
1291, 11.75
1292, 11.75
1293, 11.75
1294, 11.75
1295, 11.81
1296, 11.81
1297, 11.88
1298, 11.88
1299, 11.88
1300, 11.88
1301, 11.94
1302, 11.94
1303, 11.94
1304, 11.94
1305, 12.00
1306, 12.00
1307, 12.00
1308, 12.00
1309, 12.06
1310, 12.06
1311, 12.06
1312, 12.06
1313, 12.06
1314, 12.13
1315, 12.13
1316, 12.19
1317, 12.13
1318, 12.19
1319, 12.19
1320, 12.25
1321, 12.25
1322, 12.25
1323, 12.31
1324, 12.31
1325, 12.31
1326, 12.38
1327, 12.31
1328, 12.38
1329, 12.38
1330, 12.38
1331, 12.44
1332, 12.44
1333, 12.50
1334, 12.44
1335, 12.50
1336, 12.50
1337, 12.56
1338, 12.56
1339, 12.56
1340, 12.56
1341, 12.56
1342, 12.56
1343, 12.63
1344, 12.63
1345, 12.63
1346, 12.69
1347, 12.69
1348, 12.69
1349, 12.69
1350, 12.75
1351, 12.75
1352, 12.81
1353, 12.81
1354, 12.81
1355, 12.81
1356, 12.81
1357, 12.88
1358, 12.88
1359, 12.94
1360, 12.94
1361, 12.94
1362, 12.94
1363, 12.94
1364, 13.00
1365, 13.00
1366, 13.00
1367, 13.00
1368, 13.06
1369, 13.06
1370, 13.06
1371, 13.13
1372, 13.13
1373, 13.13
1374, 13.19
1375, 13.19
1376, 13.19
1377, 13.19
1378, 13.25
1379, 13.25
1380, 13.25
1381, 13.25
1382, 13.31
1383, 13.31
1384, 13.31
1385, 13.38
1386, 13.38
1387, 13.38
1388, 13.38
1389, 13.44
1390, 13.44
1391, 13.44
1392, 13.44
1393, 13.50
1394, 13.50
1395, 13.50
1396, 13.56
1397, 13.56
1398, 13.56
1399, 13.56
1400, 13.56
1401, 13.63
1402, 13.63
1403, 13.63
1404, 13.69
1405, 13.69
1406, 13.69
1407, 13.75
1408, 13.69
1409, 13.75
1410, 13.75
1411, 13.81
1412, 13.88
1413, 13.81
1414, 13.88
1415, 13.88
1416, 13.88
1417, 13.88
1418, 13.94
1419, 13.94
1420, 13.94
1421, 14.00
1422, 14.00
1423, 14.00
1424, 14.06
1425, 14.06
1426, 14.06
1427, 14.06
1428, 14.13
1429, 14.13
1430, 14.13
1431, 14.19
1432, 14.19
1433, 14.19
1434, 14.19
1435, 14.25
1436, 14.25
1437, 14.25
1438, 14.31
1439, 14.31
1440, 14.31
1441, 14.31
1442, 14.31
1443, 14.38
1444, 14.38
1445, 14.38
1446, 14.38
1447, 14.44
1448, 14.50
1449, 14.44
1450, 14.50
1451, 14.50
1452, 14.50
1453, 14.56
1454, 14.56
1455, 14.56
1456, 14.63
1457, 14.63
1458, 14.63
1459, 14.63
1460, 14.69
1461, 14.69
1462, 14.69
1463, 14.69
1464, 14.69
1465, 14.75
1466, 14.75
1467, 14.81
1468, 14.81
1469, 14.81
1470, 14.81
1471, 14.88
1472, 14.88
1473, 14.88
1474, 14.88
1475, 14.94
1476, 14.94
1477, 14.94
1478, 15.00
1479, 15.00
1480, 15.00
1481, 15.06
1482, 15.06
1483, 15.06
1484, 15.06
1485, 15.13
1486, 15.13
1487, 15.13
1488, 15.13
1489, 15.13
1490, 15.19
1491, 15.19
1492, 15.19
1493, 15.25
1494, 15.25
1495, 15.25
1496, 15.31
1497, 15.31
